reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
12e79f21-463c-41a3-aefa-dbddfb64b035,S.n.j193,https://play-lh.googleusercontent.com/a/ACg8ocJjkSWVNMHwaX61ul4ztskigICay_bz_qqzvKCUVnoDsKRjsw=mo,good,5.0,0.0,25.06.27.0,2025-08-05 06:46:08,,,25.06.27.0,PhonePe
adcce7fc-cfca-4ba3-abdc-86fab7a74e7b,RD Chandrawat,https://play-lh.googleusercontent.com/a/ACg8ocLP6t6_x4cDqTE2QRMsC8ocSylA-1VCI2sJopI2uSN0lr9Sfg=mo,It's is useful app,5.0,0.0,25.07.11.0,2025-08-05 06:46:04,,,25.07.11.0,PhonePe
df18e48c-96b8-4557-bd60-0b9670f2b6a2,Muslim Laskar,https://play-lh.googleusercontent.com/a/ACg8ocKuB0fiQYvJFRRv_tirS4ZEp0Afj3vsT4PxO67QmUT7ijTmCA=mo,The app is very important and intalejent,5.0,0.0,,2025-08-05 06:43:49,,,,PhonePe
ea68745a-d0d3-42ef-a4ff-ddb1b5f23e08,Abdul Raghuf,https://play-lh.googleusercontent.com/a/ACg8ocK_gR1IaJzVWcfTr_er1pCdIFytArs_B_59DWGXiFdj8BaxPg=mo,സൂപ്പർ,4.0,0.0,,2025-08-05 06:39:47,,,,PhonePe
7d4cb815-2ea7-4304-8679-4218f09595b6,Afroj Ansari,https://play-lh.googleusercontent.com/a/ACg8ocJZRz5sLcD1ekPQcLWK_NBSdVeMZ60eTNrlzj1juCXV25X3Hg=mo,good,5.0,0.0,25.07.11.0,2025-08-05 06:27:53,,,25.07.11.0,PhonePe
7184985b-a753-4fdc-bac8-1ddd64345088,Nitin Singh Yadav,https://play-lh.googleusercontent.com/a/ACg8ocJ0g3p44kunrHkpCejnew7v985fo1zFZeuUmukeUpzJATK3Zn4=mo,Perfect application for UPI payment.,5.0,0.0,25.06.27.0,2025-08-05 06:27:17,,,25.06.27.0,PhonePe
ebdeb1e8-f1e3-470e-a9ea-2388f53170c1,Anil Singh,https://play-lh.googleusercontent.com/a/ACg8ocKmfqmCjKo0bc4ZRDoS-8PHfdytA6vL0wMgEiq-PiZlQwUsAw=mo,very beautiful,5.0,0.0,25.07.11.0,2025-08-05 06:20:02,,,25.07.11.0,PhonePe
fa56e984-f8e6-4920-a07a-35cf4cd81d7b,Shivam Chaurasiya,https://play-lh.googleusercontent.com/a/ACg8ocLSfYm3dIz7wJ-YibkEH_lj2aNCjFxtUnMFYaHb4hwpvXV5Tw=mo,Bahut fast hai,5.0,0.0,,2025-08-05 06:19:12,,,,PhonePe
a480eeb2-b98f-4c67-9252-2ef31b7e6a17,Mannat Rohilla,https://play-lh.googleusercontent.com/a/ACg8ocK--ocQDmjPemlE2NKHhme7V0zbiiaZGg3AZ2UyX4K4l0xwsA=mo,very good,5.0,0.0,25.07.11.0,2025-08-05 06:05:49,,,25.07.11.0,PhonePe
9052de50-fe58-4bd7-8b1c-1faa590571f0,Sant Ram Yadav,https://play-lh.googleusercontent.com/a-/ALV-UjUYbEmei3eMzJiql_qXnGzpZiF8A9FOLIsYGmw-iGPoOw_JXQM,very happy,5.0,0.0,25.07.11.0,2025-08-05 06:03:31,,,25.07.11.0,PhonePe
e257d666-a00c-4d80-a1bb-e1865a78c012,Moolchand Kushwaha,https://play-lh.googleusercontent.com/a/ACg8ocKTg3QXKF2dGHmL_ioWRNXUyL4ce0UC7NILDYp7ljV2ib46BA=mo,it is very best,5.0,0.0,24.07.26.0,2025-08-05 05:56:25,,,24.07.26.0,PhonePe
e2c228c0-d8cc-47ab-88aa-53664ec7c9ee,Sudha Balda,https://play-lh.googleusercontent.com/a/ACg8ocK0jdgnbKzaUfuLZYZkG78XdgpcqcO7cqoS-_ndObaJyTA_9g=mo,good,4.0,0.0,25.06.27.0,2025-08-05 05:55:37,,,25.06.27.0,PhonePe
88a85dc9-4a32-4041-9528-0cca10688834,Ramesh Valecha,https://play-lh.googleusercontent.com/a/ACg8ocIIZdCiO4z1I5DLbaURnF8VyBo7TRjfuBLE-o-ypjwTI44fLw=mo,good app 👍,5.0,0.0,10.62.1,2025-08-05 10:36:13,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-05 10:42:28,10.62.1,Paytm
8400ac5b-027f-468f-8cff-7b2b6ffca478,Dinesh kumar Meena,https://play-lh.googleusercontent.com/a-/ALV-UjVevrA_YfmiVTnQFbt3jHC-SVLz7hoWxjxXuu66DV9VIaRSalRz,UPI new policy issue,1.0,0.0,10.46.2,2025-08-05 10:27:39,"Hi Dinesh! We’d like to take a closer look and help you. For privacy reasons, please raise a ticket at http://cst.p-y.tm/61224BfmAzE. It will make the follow-up easy and help us to track the query effectively. We hope you’ll reconsider your rating once we’ll get back with a resolution. Thanks!",2025-08-05 10:36:21,10.46.2,Paytm
b23303b7-4fe6-4b55-981b-0b9936cacce7,Harjinder Kaur,https://play-lh.googleusercontent.com/a/ACg8ocLKCBt7ck7oMkns1yfCGAzd5JQGfswsP3Owrj7J7VPpvGO18A=mo,this is very much for your app for your appreciation for a long time,5.0,0.0,10.63.0,2025-08-05 10:19:41,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-05 10:22:45,10.63.0,Paytm
1222d39c-49c5-435e-847f-5fb9365d4cb5,Yashmin M,https://play-lh.googleusercontent.com/a/ACg8ocIzzgnxElGuDFkqO_Pzg1_NF4XgQ1qTh7SMSvurDd8Q7hYMbQ=mo,awsome,5.0,0.0,10.63.0,2025-08-05 10:16:34,"Hi, thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping, and much more.",2025-08-05 11:05:31,10.63.0,Paytm
7cb64352-28d1-4b0c-a4b6-7851ce1183b4,Phanindar N,https://play-lh.googleusercontent.com/a/ACg8ocIrhZdpvYXQLMhE1o9aIVnm9xD9fT0nC7p7-03XwVisSGgoRw=mo,"Don't take any loans, they will loot your money from your account in the name of ECS without intimation and your consent. there won't be any response if you question them. I am going to file a case on these pathetic and worst guys. Karma will hit back this paytm soon with a disaster",1.0,0.0,10.63.0,2025-08-05 10:05:17,"We’d like to take a closer look and help you. For privacy reasons, please raise a ticket at http://cst.p-y.tm/61220Bfmfsr. It will make the follow-up easy and help us to track the query effectively. We hope you’ll reconsider your rating once we’ll get back with a resolution. Thanks!",2025-08-05 10:16:43,10.63.0,Paytm
a7975237-9023-4826-95c7-469d99fd424f,Rajeev Singh,https://play-lh.googleusercontent.com/a/ACg8ocIZbwAkK0uFQZBgta0brT13flxTiMF8GlleFfyCWl3b9ZNaMw=mo,very good,5.0,0.0,,2025-08-05 09:58:38,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 10:03:16,,Paytm
f06161d4-47c3-4bed-b434-347b8ac57e84,Rupam Madhu,https://play-lh.googleusercontent.com/a/ACg8ocLx9PkJPJCqeAX8JRr5ZPI3M4lw-OMghAEolLup_0b88Ynd1WBd=mo,worth it,4.0,0.0,10.62.1,2025-08-05 09:57:38,"Thank you for your feedback. We're delighted to hear you had a great experience. Please consider rating us 5 stars if you found our services worthy.
",2025-08-05 10:04:35,10.62.1,Paytm
a19dccfe-8798-401a-af4a-a48813281aea,Kavitha Anju,https://play-lh.googleusercontent.com/a/ACg8ocK3iZcgiprkyx1ZqW3mgxhCu3FxNOMHaUZ1qy2WXnlJg76Bqg=mo,nice get bill,5.0,0.0,10.63.0,2025-08-05 09:52:05,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-05 10:03:30,10.63.0,Paytm
498d616e-19eb-43f4-a7df-3d3455ebd143,Hamza Shaikh,https://play-lh.googleusercontent.com/a-/ALV-UjWfVQ5VcFi9MGLtl3d5tx8c1qBP6yH0mVk9oY1HC2Y1r92AnbBG-g,This app showing fake offer by redeeming it not get any reward. No proper costomer care support. Amazon pay is better than it.,1.0,0.0,10.62.1,2025-08-05 09:36:38,"Hi Hamza, We’d like to take a closer look and help you. For privacy reasons, please raise a ticket at http://cst.p-y.tm/61223BfmfR1. It will make the follow-up easy and help us to track the query effectively. We hope you’ll reconsider your rating once we’ll get back with a resolution. Thanks!",2025-08-05 09:50:56,10.62.1,Paytm
c460cc8b-a1be-44ab-aad9-940046817ac5,prince arya gautam,https://play-lh.googleusercontent.com/a/ACg8ocIUAIgGrAsX5CC-rsFEnrXnPt6kUm9IiN5Tm76cd-kXRmC4qA=mo,good,5.0,0.0,10.63.0,2025-08-05 09:35:26,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 09:54:48,10.63.0,Paytm
359a2689-7639-4b51-bdde-962ff008f4a6,Sarfaraj Israr,https://play-lh.googleusercontent.com/a/ACg8ocI8A0F4UIcSw8FT1V8trdHq-Sez5hYxalUhmQPLkO8hJWaZcw=mo,good,5.0,0.0,10.63.0,2025-08-05 08:53:21,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-05 09:06:21,10.63.0,Paytm
9627addf-bc1a-4d01-9e13-e21f79507556,Yaseen N,https://play-lh.googleusercontent.com/a/ACg8ocL-pAHNPStK6Vs87_-Kxs10MjYzg1OvcwsvILfdIWUgehLAcQ=mo,Money gets seized while transferring large amounts of money through Paytm,1.0,0.0,10.61.1,2025-08-05 08:50:24,"We’d like to take a closer look and help you. For privacy reasons, please raise a ticket at http://cst.p-y.tm/61220Bfm4cK. It will make the follow-up easy and help us to track the order and transaction details effectively. We hope you’ll reconsider your rating once we’ll get back with a resolution. Thanks",2025-08-05 08:55:52,10.61.1,Paytm
df4bd727-257e-4898-a8a2-6471686664ca,Usman gani Usman gani,https://play-lh.googleusercontent.com/a/ACg8ocKuUWX4lxniO_kViOIv0VlnDbpQDPp48_FO_Ah4iCBwPGmHHg=mo,good,5.0,0.0,10.63.0,2025-08-05 08:47:43,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 09:13:11,10.63.0,Paytm
b201bc94-7e63-4e6e-b947-cb3e94ae9910,Shobhit Pal,https://play-lh.googleusercontent.com/a/ACg8ocJYG8LBvBEEVfSyIcKzbE-z_FseLzGMlzxO8q5rmmkO6WsJuA=mo,super 👍,5.0,0.0,10.63.0,2025-08-05 08:42:07,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-05 08:54:36,10.63.0,Paytm
e834f6d8-c7b3-4817-8ee4-67aa7abbc06d,Rakesh Oram,https://play-lh.googleusercontent.com/a-/ALV-UjUFaoHJ-JyggJKotrhMK01DRl1kWeC_ZQVgAreDZDdonjlZU3VE,good,5.0,0.0,10.63.0,2025-08-05 08:29:15,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-05 08:33:25,10.63.0,Paytm
6fb54370-345d-44b0-838f-57746a131ed3,Sanjay Dhikshith,https://play-lh.googleusercontent.com/a-/ALV-UjXPB3Tqo6vlInuNQKRpoT3HaOqHpPRuh1FwMR2Aaomq3eYklyqK3w,nice,5.0,0.0,10.63.0,2025-08-05 08:26:05,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-05 08:35:31,10.63.0,Paytm
cb374e7a-5114-45fd-8f61-a20a59487c70,Abdulkareem Kareem,https://play-lh.googleusercontent.com/a-/ALV-UjVKp3j8dkyIP1rnyEgDLzvkDTrKopoIPATKcf2XxSH5AAKGAnM,Very good,5.0,0.0,10.63.0,2025-08-05 08:13:24,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-05 08:25:57,10.63.0,Paytm
fb840e2f-8094-4ab3-83fc-02f7601a14bc,Royal Machiii,https://play-lh.googleusercontent.com/a/ACg8ocJ490Ba_Hx8Qniz80IK1ISdxZhEI7rWqj64byzrQrmNTPAdww=mo,super,5.0,0.0,10.62.1,2025-08-05 07:38:36,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 07:46:41,10.62.1,Paytm
509c6416-2cdd-44f5-96e6-5182b18522d4,satish chitmalwar,https://play-lh.googleusercontent.com/a-/ALV-UjUuAWMpu02AoGJgyC1fyrEU_rWKYjeFeXoRnlQWFmjpBncJSA5Slw,nice app experience,5.0,0.0,10.63.0,2025-08-05 07:34:46,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 07:43:10,10.63.0,Paytm
8f4a4645-7b31-419f-854c-724d6c878193,Subash Kushwaha,https://play-lh.googleusercontent.com/a-/ALV-UjXyQtupengE42bJYWYQkghmsfTBfLsXLqDO24NB_dEhsn1y9gxd,bahut achha app hai,5.0,0.0,,2025-08-05 07:29:06,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 07:33:44,,Paytm
3724adeb-4a78-40b2-8c5b-f29d170bc084,Aby Mayasan,https://play-lh.googleusercontent.com/a-/ALV-UjUYmW9ABIdYAgJL1RoDzAi7VMrIZkG7lgzBWIPm9Azjy2c-AY0R,Unable to use the app. It says phone is Jail broken (it is NOT). Some one goofed up a perfectly working app.,1.0,3.0,10.63.0,2025-08-05 07:25:44,"Hi! We’d like to take a closer look and help you. For privacy reasons, please raise a ticket at http://cst.p-y.tm/61227Bfm4Gt. It will make the follow-up easy and help us to track the order and transaction details effectively. We hope you’ll reconsider your rating once we’ll get back with a resolution. Thanks!",2025-08-05 07:48:21,10.63.0,Paytm
24e49b9b-6b35-427a-a928-c637fbe08e0c,Jaya Kumar,https://play-lh.googleusercontent.com/a/ACg8ocLDkjbfEtiLshfzvw-6xPw4Tf5ZzhwaUdFun_qHUAO4R8ZxCQ=mo,good,5.0,0.0,10.63.0,2025-08-05 06:55:05,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 07:04:14,10.63.0,Paytm
da408846-1b0d-49c9-be2b-3c3952b6ec81,Feroj Sk,https://play-lh.googleusercontent.com/a-/ALV-UjX8qQf8uOcq9zwAHwkPA6eDg_p1Oh6aBL-kpivJmerLLpzIqrWA,my lone was pending not resolved the problem,2.0,1.0,10.61.1,2025-08-05 06:53:37,"Hi, we regret the inconvenience caused to you. Kindly share your query reference number by editing the original review. If you have not yet created the query number, please go to the ""24 x 7"" help section of the Paytm app. Thanks.",2024-01-28 08:51:46,10.61.1,Paytm
a153fed4-8580-427d-9797-e60427391cba,Ramesh Kumar,https://play-lh.googleusercontent.com/a/ACg8ocKGdHlmVwwFxNwlaX03PIECCplyeUWfdc7J39k7RoTYeYz54Q=mo,I think 🤔 this aap is very good 👍,5.0,0.0,10.46.2,2025-08-05 05:58:50,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 06:05:29,10.46.2,Paytm
c362dee8-5029-4a20-a797-554484ace007,Shivam Pandit,https://play-lh.googleusercontent.com/a-/ALV-UjVvQmToiigXuKGErEYTy68fBaL179CTI8pKThW71MuNtYzBRw_1,Happy ☺️,4.0,0.0,10.62.1,2025-08-05 05:36:49,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 05:53:10,10.62.1,Paytm
e202b6ed-e83a-4de7-b3cc-8b2ac02c49e3,Nitin Saini,https://play-lh.googleusercontent.com/a-/ALV-UjUA8k9wmNCq2Dhx6nv19P2mEXbBwbc5LGa9Fu70eVhOF3QeFG0,Like you,5.0,0.0,10.63.0,2025-08-05 05:08:49,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 05:13:56,10.63.0,Paytm
75318be7-ccab-47d4-91b5-70917022594f,KAUSHIK DUTTA,https://play-lh.googleusercontent.com/a/ACg8ocJSSmEvXxmIkrkuzsPzGycmRX3b-7dxgLheZwX9H6sytFlfKw=mo,good👍,4.0,0.0,10.43.6,2025-08-05 04:40:33,Thank you! It gives us immense joy seeing your positive review. Please consider rating us 5 stars if you found our services worthy.,2025-08-05 05:14:45,10.43.6,Paytm
bbe582db-0200-40ce-ad9d-33a40fada819,Bibin Bappu,https://play-lh.googleusercontent.com/a/ACg8ocKjO08mB0uU85vjzOEiWx9bI7JCRE-NMEkGN-pGzyxU8k0UNg=mo,good,5.0,0.0,10.63.0,2025-08-05 02:38:07,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 03:14:01,10.63.0,Paytm
fd950ffa-bb88-4a7c-851a-213b15b4c63d,Jennifer “Gin Jen” Hackaray,https://play-lh.googleusercontent.com/a-/ALV-UjUXP8I2yWMnfJWBpWKUjeP8s77N1pUH-qC9IPhrOZj2WBoc0AM,It looks amazing cant wait to try it out,5.0,0.0,,2025-08-05 02:35:45,"Hi, Thank you for the 5-star rating! We truly appreciate your support. Keep enjoying Paytm!",2025-08-05 02:55:45,,Paytm
b089e25e-07f4-4b2c-ba6c-750a36427397,Khan Sakib,https://play-lh.googleusercontent.com/a-/ALV-UjU9PQ-Hb_ntCBoYRO2o8ynlw9Nmw8oPUHuZ38zCTvTELb1VBVzw,Excellent,5.0,0.0,,2025-08-05 01:54:13,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 02:06:06,,Paytm
9f8dcb67-618b-450f-a3e4-bd9eedc67767,irfan Arhaan,https://play-lh.googleusercontent.com/a-/ALV-UjVinpZkY9MEFBWHJyyvfkqgU2GuW-VqrZPQ_UrNlUQTQ4Pyqc8,good,4.0,0.0,10.53.1,2025-08-05 01:12:15,Thank you! It gives us immense joy seeing your positive review. Please consider rating us 5 stars if you found our services worthy.,2025-08-05 01:47:01,10.53.1,Paytm
ff6c3943-9f95-444e-ad62-8470f0438289,Ashok Kumar,https://play-lh.googleusercontent.com/a/ACg8ocJDApyfq-Ifr6Jhzv5VlT4nt6wy0IFA4XCULNjBEs0LNtNoLw=mo,open it,5.0,0.0,10.63.0,2025-08-05 00:48:08,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 00:57:27,10.63.0,Paytm
6d53d6c5-2f9b-4972-8615-ec3974061871,Todkar Santosh,https://play-lh.googleusercontent.com/a/ACg8ocJTChlZ-GQjaqrTizuehXog6N_ktB7wBW-WxoQ69lOj5vfMdSfk=mo,worst aap for upi never believe on this aap there is customer support auto generated questions theybcannot resolve the issue,1.0,0.0,10.62.1,2025-08-05 00:41:50,"Hi! We’d like to take a closer look and help you. For privacy reasons, please raise a ticket at http://cst.p-y.tm/61225BfmNVb. It will make the follow-up easy and help us to track the order and transaction details effectively. We hope you’ll reconsider your rating once we’ll get back with a resolution. Thanks!",2025-08-05 00:58:25,10.62.1,Paytm
0dfacfe4-8b0a-4e09-b5c5-84e285f38f49,Salim bhai Ali,https://play-lh.googleusercontent.com/a-/ALV-UjUy5Sgx_PV5c-HzQw94HSMd5T2sZpaRe4pWBG-NT8JuW2c1zkA,बहुत सुंदर है,5.0,0.0,,2025-08-05 00:34:46,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 00:41:33,,Paytm
1d972954-4a6d-418d-a272-51de63c501d0,Pradip Mondal,https://play-lh.googleusercontent.com/a-/ALV-UjWsggDd6R62gqfoI983ju227DsXR1SknfP2LPyDegN4BqOIR20M,ok,5.0,0.0,,2025-08-05 00:27:17,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 00:42:04,,Paytm
5f5564b7-5350-470d-9663-e256ad749033,Akash Rachna,https://play-lh.googleusercontent.com/a/ACg8ocKt7NfbgoC7LhiLzShiV3yDZqNuFnvG9AXca_cn8LbmMEG1hw=mo,I love this app,5.0,0.0,10.63.0,2025-08-05 00:12:02,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 00:40:20,10.63.0,Paytm
199cadca-8d93-4c0c-8d12-fd7f93e7ba8a,Subas Sendriya,https://play-lh.googleusercontent.com/a/ACg8ocIxZUVpBt2XhuqOW_X5IlUlJ1yi61pJPxPF79YwDwkPXYLYjg=mo,Nice service,5.0,0.0,10.57.2,2025-08-05 00:06:16,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-05 00:14:24,10.57.2,Paytm
0ca5a301-16c4-41fa-9e64-6590d5a716d8,rahul mishra,https://play-lh.googleusercontent.com/a-/ALV-UjUcLin_BwQb7SN62Oj003jpBxkuUWo7XXqT7cjr5rhv-5Py8OS7,good,5.0,0.0,10.62.1,2025-08-04 23:48:49,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.",2025-08-04 23:53:45,10.62.1,Paytm
3321abb5-7e12-425b-a71f-eff0f6e837af,Yash-Kirti यश-कीर्ति,https://play-lh.googleusercontent.com/a-/ALV-UjUH5WNU7gq_Sms5YUF2314rsZSK-gT_kB3rv_VocAoO3SptRMYm,good for us,5.0,0.0,10.63.0,2025-08-04 23:36:38,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-04 23:46:09,10.63.0,Paytm
eb3f4dd6-a267-48c1-9991-26c0a4d5148b,Dr Tauqeer Siddiqui,https://play-lh.googleusercontent.com/a-/ALV-UjXeNdnz-56nnCOOEwcXgszEzXkRRvzQNOqajoMLceYrH0Ppvwu1,why does this app sent messages about my account to spam just after the login,1.0,0.0,10.63.0,2025-08-04 23:31:18,"Hi! We’d like to take a closer look and help you. For privacy reasons, please raise a ticket at http://cst.p-y.tm/61225Bfm22P. It will make the follow-up easy and help us to track the order and transaction details effectively. We hope you’ll reconsider your rating once we’ll get back with a resolution. Thanks!
",2025-08-04 23:47:31,10.63.0,Paytm
5ba083e9-48cf-4107-a41e-c9b4f0324c27,Mr Shivam Raj,https://play-lh.googleusercontent.com/a/ACg8ocKJbBm54ZU_t8nujzYd-jEpfVyIIb6rdZRBGVYCelfElThv-A=mo,mast app hai,5.0,0.0,10.63.0,2025-08-04 23:26:32,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-04 23:42:27,10.63.0,Paytm
aca6bb13-d8b6-4fbd-83a7-010ed49195de,Tasleem khan Khan,https://play-lh.googleusercontent.com/a/ACg8ocLkP2MbiKdZHxb2lyLrulfw57yzHVsr5bjacSOQYtrZKz5omA=mo,super,5.0,0.0,10.63.0,2025-08-04 23:08:23,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-04 23:41:04,10.63.0,Paytm
d4f83ee3-0e55-4d6d-8007-b8f372befcd8,K SHRIDHAR,https://play-lh.googleusercontent.com/a-/ALV-UjUvHvXW_WMbS5G4gRqGLN64RW388q_36m0ji86VuOvYfp8uN6c,excellent,5.0,0.0,10.63.0,2025-08-04 23:03:28,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-04 23:41:57,10.63.0,Paytm
33e9fd78-83ed-4d0e-a6e0-cebdb73c60eb,Pushpa Pujari,https://play-lh.googleusercontent.com/a/ACg8ocL2LtsEbhTHFfLrTkTmq4J_3O3z1mFl2IsZS2aPemZzk7EM_g=mo,very nice,5.0,0.0,10.63.0,2025-08-04 22:59:10,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-04 23:43:54,10.63.0,Paytm
9a7d52b4-b03b-4d08-b98e-05102332c66b,Hema Kumari,https://play-lh.googleusercontent.com/a/ACg8ocILcv0PS5BLqBHaKUk8Ain59QyGxTybJrlV5uaJzjHzOnXzlA=mo,it's very safe and easy app,4.0,0.0,10.62.1,2025-08-04 22:57:56,Thank you! It gives us immense joy seeing your positive review. Please consider rating us 5 stars if you found our services worthy.,2025-08-04 23:47:32,10.62.1,Paytm
d32cfed2-845c-4f20-8dfb-a64f1b23426e,Dinku Dixit,https://play-lh.googleusercontent.com/a/ACg8ocKo7b83Rl4hmxoAfK0hgTjsPismn0pEwudrZXfMxAK7U7jrRA=mo,very nice,5.0,0.0,10.63.0,2025-08-04 22:51:45,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-04 23:30:52,10.63.0,Paytm
ca0a3636-9000-42fc-884d-c1a13a8d850a,Dhiraj Walve,https://play-lh.googleusercontent.com/a/ACg8ocLJT01tn8sYBj4P-eBuJt4HzK0Mj1kV2akJGt8Q6O5ODqPYbv8=mo,good,5.0,0.0,10.62.1,2025-08-04 22:48:03,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-04 23:22:23,10.62.1,Paytm
44f83d6f-29bf-4c4c-a242-fca1ebe214e0,Xyz Xyz,https://play-lh.googleusercontent.com/a/ACg8ocI_evPRe57dz8QcnIRFApoEKaO4E8jR57unUuqWswK0Td27=mo,good aplication ☺️,5.0,0.0,10.63.0,2025-08-04 22:46:57,"Hi Sir, Thanks for rating us with 5 stars. We appreciate your efforts. Keep enjoying Paytm.",2025-08-04 23:23:33,10.63.0,Paytm
90c68ec1-86e9-4391-a0ff-6c21d8e83e7e,Ram Niwash,https://play-lh.googleusercontent.com/a/ACg8ocLsLEz56SvJN_KGKB-NMziwa93ccz9p6MUW1fDY-8rtGaOa=mo,good,5.0,0.0,10.62.1,2025-08-04 22:46:43,"Thanks for your rating of 5 stars. Please try our services like Payments, UPI money transfer, Recharge and Bill Payments, Travel and Movie ticket booking, Shopping and much more.
",2025-08-04 23:23:26,10.62.1,Paytm
